order_id,order_line,order_date,region,sales_channel,payment_method,customer_id,customer_segment,category,product,unit_price,quantity,discount_pct,unit_cost,shipping_fee,tax_rate,is_return,gross_sales,discount_amount,net_sales,cogs,gross_profit,tax_amount,total_revenue,profit_margin_pct
104227,1,2024-03-03,British Columbia,Web,Debit Card,4577,Consumer,Fashion,Jacket,79.91,1,0.0,45.82,4.99,0.05,0,79.91,0.0,79.91,45.82,34.09,4.0,88.9,0.4266
104227,2,2024-03-03,British Columbia,Web,Debit Card,4577,Consumer,Electronics,Tablet,1487.76,1,0.0,852.8,4.99,0.05,0,1487.76,0.0,1487.76,852.8,634.96,74.39,1567.14,0.4268
104228,1,2024-03-21,Ontario,Mobile App,Debit Card,3513,Consumer,Fashion,Jeans,213.44,1,0.0,159.39,4.99,0.13,1,213.44,0.0,213.44,159.39,54.05,27.75,246.18,0.2532
104229,1,2024-09-21,Ontario,Retail Store,Gift Card,4772,Consumer,Home & Kitchen,Coffee Maker,329.1,4,0.0,203.32,4.99,0.13,0,1316.4,0.0,1316.4,813.28,503.12,171.13,1492.52,0.3822
104229,2,2024-09-21,Ontario,Retail Store,Gift Card,4772,Consumer,Beauty,Moisturizer,138.38,1,0.0,100.02,4.99,0.13,0,138.38,0.0,138.38,100.02,38.36,17.99,161.36,0.2772
104230,1,2025-03-15,Quebec,Marketplace,Debit Card,4412,Consumer,Fashion,T-Shirt,115.1,2,0.0,68.42,9.99,0.099,0,230.2,0.0,230.2,136.84,93.36,22.79,262.98,0.4056
104231,1,2024-04-07,Ontario,Web,Credit Card,2746,Consumer,Sports & Outdoors,Treadmill,840.93,1,0.0,505.57,9.99,0.13,0,840.93,0.0,840.93,505.57,335.36,109.32,960.24,0.3988
104232,1,2024-01-28,British Columbia,Web,Gift Card,4459,Consumer,Fashion,T-Shirt,221.89,1,0.05,141.54,9.99,0.05,0,221.89,11.09,210.8,141.54,69.26,10.54,231.33,0.3286
104232,2,2024-01-28,British Columbia,Web,Gift Card,4459,Consumer,Home & Kitchen,Vacuum Cleaner,217.11,1,0.0,128.5,9.99,0.05,0,217.11,0.0,217.11,128.5,88.61,10.86,237.96,0.4081
104232,3,2024-01-28,British Columbia,Web,Gift Card,4459,Consumer,Home & Kitchen,Microwave,263.91,1,0.0,186.52,4.99,0.05,0,263.91,0.0,263.91,186.52,77.39,13.2,282.1,0.2932
104233,1,2024-01-27,Ontario,Retail Store,Debit Card,4242,Consumer,Beauty,Conditioner,88.46,1,0.0,63.97,4.99,0.13,0,88.46,0.0,88.46,63.97,24.49,11.5,104.95,0.2768
104233,2,2024-01-27,Ontario,Retail Store,Debit Card,4242,Consumer,Fashion,T-Shirt,50.97,2,0.1,32.95,9.99,0.13,0,101.94,10.19,91.75,65.9,25.85,11.93,113.67,0.2817
104234,1,2025-02-10,Ontario,Marketplace,Debit Card,3693,Consumer,Fashion,Jacket,196.13,2,0.0,111.34,4.99,0.13,0,392.26,0.0,392.26,222.68,169.58,50.99,448.24,0.4323
104235,1,2025-01-05,British Columbia,Retail Store,Credit Card,4475,Small Business,Fashion,T-Shirt,158.28,3,0.0,118.35,4.99,0.05,0,474.84,0.0,474.84,355.05,119.79,23.74,503.57,0.2523
104236,1,2025-05-21,Ontario,Marketplace,Credit Card,3479,Consumer,Sports & Outdoors,Camping Tent,429.96,1,0.0,303.19,14.99,0.13,0,429.96,0.0,429.96,303.19,126.77,55.89,500.84,0.2948
104237,1,2025-01-08,Quebec,Web,Debit Card,4814,Consumer,Sports & Outdoors,Treadmill,913.82,3,0.0,572.5,4.99,0.099,0,2741.46,0.0,2741.46,1717.5,1023.96,271.4,3017.85,0.3735
104238,1,2024-04-28,British Columbia,Web,PayPal,3303,Consumer,Beauty,Conditioner,34.78,4,0.15,20.23,9.99,0.05,0,139.12,20.87,118.25,80.92,37.33,5.91,134.15,0.3157
104239,1,2025-06-22,New Brunswick,Mobile App,BNPL,3930,Consumer,Beauty,Shampoo,85.72,1,0.0,47.92,0.0,0.15,0,85.72,0.0,85.72,47.92,37.8,12.86,98.58,0.441
104240,1,2024-07-12,Ontario,Retail Store,Debit Card,1784,Small Business,Fashion,Sneakers,90.68,1,0.0,52.36,4.99,0.13,0,90.68,0.0,90.68,52.36,38.32,11.79,107.46,0.4226
104241,1,2024-07-12,British Columbia,Web,Credit Card,2625,Consumer,Beauty,Shampoo,157.75,1,0.0,96.84,4.99,0.05,0,157.75,0.0,157.75,96.84,60.91,7.89,170.63,0.3861
104242,1,2025-05-10,Alberta,Marketplace,Gift Card,1493,Small Business,Electronics,Laptop,762.44,1,0.0,480.65,9.99,0.05,0,762.44,0.0,762.44,480.65,281.79,38.12,810.55,0.3696
104242,2,2025-05-10,Alberta,Marketplace,Gift Card,1493,Small Business,Fashion,Handbag,194.71,1,0.05,142.59,14.99,0.05,0,194.71,9.74,184.97,142.59,42.38,9.25,209.21,0.2291
104243,1,2024-02-09,Alberta,Web,PayPal,2822,Consumer,Fashion,T-Shirt,135.38,1,0.0,84.07,14.99,0.05,0,135.38,0.0,135.38,84.07,51.31,6.77,157.14,0.379
104243,2,2024-02-09,Alberta,Web,PayPal,2822,Consumer,Home & Kitchen,Blender,204.43,1,0.15,127.87,0.0,0.05,0,204.43,30.66,173.77,127.87,45.9,8.69,182.46,0.2641
104244,1,2024-01-05,Alberta,Web,Debit Card,3172,Consumer,Sports & Outdoors,Bicycle Helmet,978.58,1,0.0,619.46,4.99,0.05,0,978.58,0.0,978.58,619.46,359.12,48.93,1032.5,0.367
104245,1,2025-04-29,Ontario,Retail Store,Credit Card,2696,Consumer,Sports & Outdoors,Dumbbells,564.67,1,0.0,370.93,4.99,0.13,0,564.67,0.0,564.67,370.93,193.74,73.41,643.07,0.3431
104246,1,2025-02-05,Manitoba,Web,Debit Card,2953,Consumer,Beauty,Perfume,67.36,1,0.1,46.24,14.99,0.05,0,67.36,6.74,60.62,46.24,14.38,3.03,78.64,0.2372
104246,2,2025-02-05,Manitoba,Web,Debit Card,2953,Consumer,Fashion,Jacket,44.19,1,0.0,27.32,9.99,0.05,0,44.19,0.0,44.19,27.32,16.87,2.21,56.39,0.3818
104246,3,2025-02-05,Manitoba,Web,Debit Card,2953,Consumer,Electronics,Headphones,769.57,2,0.0,506.17,4.99,0.05,0,1539.14,0.0,1539.14,1012.34,526.8,76.96,1621.09,0.3423
104247,1,2024-11-08,Ontario,Retail Store,Credit Card,4112,Consumer,Sports & Outdoors,Treadmill,398.74,2,0.0,237.06,9.99,0.13,0,797.48,0.0,797.48,474.12,323.36,103.67,911.14,0.4055
104247,2,2024-11-08,Ontario,Retail Store,Credit Card,4112,Consumer,Electronics,Headphones,171.94,1,0.0,112.43,0.0,0.13,1,171.94,0.0,171.94,112.43,59.51,22.35,194.29,0.3461
104248,1,2024-08-21,Ontario,Web,BNPL,4240,Small Business,Fashion,Sneakers,67.31,1,0.0,50.15,0.0,0.13,0,67.31,0.0,67.31,50.15,17.16,8.75,76.06,0.2549
104248,2,2024-08-21,Ontario,Web,BNPL,4240,Small Business,Electronics,Smartwatch,909.16,1,0.0,661.95,9.99,0.13,0,909.16,0.0,909.16,661.95,247.21,118.19,1037.34,0.2719
104249,1,2024-10-05,Alberta,Marketplace,Credit Card,1806,Consumer,Sports & Outdoors,Yoga Mat,856.17,3,0.1,532.16,4.99,0.05,0,2568.51,256.85,2311.66,1596.48,715.18,115.58,2432.23,0.3094
104249,2,2024-10-05,Alberta,Marketplace,Credit Card,1806,Consumer,Fashion,Sneakers,194.74,3,0.1,135.07,9.99,0.05,0,584.22,58.42,525.8,405.21,120.59,26.29,562.08,0.2293
104250,1,2024-05-23,Ontario,Retail Store,Credit Card,1653,Consumer,Sports & Outdoors,Treadmill,100.79,1,0.1,57.99,9.99,0.13,0,100.79,10.08,90.71,57.99,32.72,11.79,112.49,0.3607
104251,1,2024-10-05,Ontario,Retail Store,BNPL,3265,Consumer,Beauty,Shampoo,78.09,1,0.0,56.24,9.99,0.13,0,78.09,0.0,78.09,56.24,21.85,10.15,98.23,0.2798
104252,1,2024-06-03,Ontario,Marketplace,Credit Card,1011,Consumer,Home & Kitchen,Vacuum Cleaner,69.09,1,0.15,46.29,4.99,0.13,0,69.09,10.36,58.73,46.29,12.44,7.63,71.35,0.2118
104253,1,2024-11-22,Ontario,Retail Store,Debit Card,2823,Consumer,Sports & Outdoors,Camping Tent,1046.43,1,0.2,634.7,9.99,0.13,0,1046.43,209.29,837.14,634.7,202.44,108.83,955.96,0.2418
104253,2,2024-11-22,Ontario,Retail Store,Debit Card,2823,Consumer,Electronics,Headphones,643.74,3,0.2,361.5,14.99,0.13,0,1931.22,386.24,1544.98,1084.5,460.48,200.85,1760.82,0.298
104254,1,2024-06-20,Saskatchewan,Retail Store,Credit Card,4345,Consumer,Sports & Outdoors,Yoga Mat,762.32,1,0.15,479.9,0.0,0.05,1,762.32,114.35,647.97,479.9,168.07,32.4,680.37,0.2594
104255,1,2025-04-02,British Columbia,Web,Credit Card,2661,Consumer,Electronics,Smartwatch,248.28,1,0.0,148.96,9.99,0.05,0,248.28,0.0,248.28,148.96,99.32,12.41,270.68,0.4
104256,1,2024-03-28,New Brunswick,Web,Credit Card,4516,Consumer,Electronics,Tablet,364.62,3,0.1,263.02,4.99,0.15,0,1093.86,109.39,984.47,789.06,195.41,147.67,1137.13,0.1985
104257,1,2025-04-07,British Columbia,Web,PayPal,4804,Consumer,Electronics,Smartwatch,364.66,2,0.05,217.33,4.99,0.05,0,729.32,36.47,692.85,434.66,258.19,34.64,732.48,0.3726
104258,1,2025-05-18,Ontario,Mobile App,PayPal,4687,Consumer,Fashion,Jeans,162.8,4,0.05,120.14,0.0,0.13,0,651.2,32.56,618.64,480.56,138.08,80.42,699.06,0.2232
104259,1,2025-02-12,Ontario,Retail Store,Credit Card,3652,Consumer,Home & Kitchen,Blender,158.04,1,0.15,87.37,0.0,0.13,0,158.04,23.71,134.33,87.37,46.96,17.46,151.79,0.3496
104259,2,2025-02-12,Ontario,Retail Store,Credit Card,3652,Consumer,Beauty,Moisturizer,142.64,1,0.0,83.29,0.0,0.13,0,142.64,0.0,142.64,83.29,59.35,18.54,161.18,0.4161
104260,1,2024-05-05,Ontario,Retail Store,Credit Card,2151,Consumer,Home & Kitchen,Air Fryer,246.92,1,0.05,148.21,9.99,0.13,0,246.92,12.35,234.57,148.21,86.36,30.49,275.05,0.3682
104261,1,2025-02-09,Quebec,Marketplace,Credit Card,2333,Small Business,Fashion,Jacket,32.17,1,0.05,23.14,4.99,0.099,0,32.17,1.61,30.56,23.14,7.42,3.03,38.58,0.2428
104262,1,2024-03-18,Ontario,Mobile App,Credit Card,3619,Consumer,Sports & Outdoors,Yoga Mat,744.26,1,0.0,513.81,9.99,0.13,0,744.26,0.0,744.26,513.81,230.45,96.75,851.0,0.3096
104262,2,2024-03-18,Ontario,Mobile App,Credit Card,3619,Consumer,Fashion,Handbag,70.04,2,0.0,46.0,9.99,0.13,0,140.08,0.0,140.08,92.0,48.08,18.21,168.28,0.3432
104263,1,2025-02-22,British Columbia,Retail Store,Credit Card,4544,Consumer,Home & Kitchen,Microwave,323.87,1,0.05,211.92,4.99,0.05,0,323.87,16.19,307.68,211.92,95.76,15.38,328.05,0.3112
104264,1,2024-03-18,British Columbia,Web,Debit Card,4108,Small Business,Beauty,Conditioner,145.24,1,0.0,107.33,9.99,0.05,0,145.24,0.0,145.24,107.33,37.91,7.26,162.49,0.261
104264,2,2024-03-18,British Columbia,Web,Debit Card,4108,Small Business,Electronics,Smartphone,1008.82,1,0.0,716.29,14.99,0.05,0,1008.82,0.0,1008.82,716.29,292.53,50.44,1074.25,0.29
104265,1,2024-04-06,British Columbia,Marketplace,Credit Card,2554,Small Business,Sports & Outdoors,Yoga Mat,1083.8,1,0.0,717.09,9.99,0.05,0,1083.8,0.0,1083.8,717.09,366.71,54.19,1147.98,0.3384
104266,1,2025-04-26,Quebec,Web,Credit Card,3043,Consumer,Electronics,Laptop,677.14,2,0.0,438.02,4.99,0.099,0,1354.28,0.0,1354.28,876.04,478.24,134.07,1493.34,0.3531
104267,1,2025-04-03,British Columbia,Mobile App,Gift Card,4300,Consumer,Beauty,Moisturizer,99.56,5,0.15,66.31,4.99,0.05,0,497.8,74.67,423.13,331.55,91.58,21.16,449.28,0.2164
104267,2,2025-04-03,British Columbia,Mobile App,Gift Card,4300,Consumer,Fashion,Handbag,104.14,2,0.15,69.77,4.99,0.05,0,208.28,31.24,177.04,139.54,37.5,8.85,190.88,0.2118
104268,1,2025-03-13,Ontario,Web,PayPal,1984,Small Business,Electronics,Tablet,235.38,1,0.0,149.99,0.0,0.13,0,235.38,0.0,235.38,149.99,85.39,30.6,265.98,0.3628
104269,1,2024-10-05,Alberta,Web,PayPal,1504,Small Business,Sports & Outdoors,Camping Tent,1040.89,1,0.0,754.69,0.0,0.05,0,1040.89,0.0,1040.89,754.69,286.2,52.04,1092.93,0.275
104269,2,2024-10-05,Alberta,Web,PayPal,1504,Small Business,Fashion,T-Shirt,167.27,3,0.05,118.73,4.99,0.05,0,501.81,25.09,476.72,356.19,120.53,23.84,505.55,0.2528
104270,1,2024-12-25,New Brunswick,Marketplace,Credit Card,1561,Small Business,Home & Kitchen,Vacuum Cleaner,49.22,1,0.1,32.12,0.0,0.15,0,49.22,4.92,44.3,32.12,12.18,6.64,50.94,0.2749
104270,2,2024-12-25,New Brunswick,Marketplace,Credit Card,1561,Small Business,Electronics,Headphones,633.97,1,0.0,454.23,9.99,0.15,0,633.97,0.0,633.97,454.23,179.74,95.1,739.06,0.2835
104270,3,2024-12-25,New Brunswick,Marketplace,Credit Card,1561,Small Business,Electronics,Laptop,1430.36,1,0.1,841.08,9.99,0.15,0,1430.36,143.04,1287.32,841.08,446.24,193.1,1490.41,0.3466
104271,1,2025-04-26,Ontario,Web,Debit Card,4097,Consumer,Beauty,Shampoo,121.4,2,0.0,82.59,0.0,0.13,0,242.8,0.0,242.8,165.18,77.62,31.56,274.36,0.3197
104272,1,2024-11-29,Quebec,Web,Debit Card,2984,Consumer,Sports & Outdoors,Bicycle Helmet,972.04,1,0.0,641.26,4.99,0.099,0,972.04,0.0,972.04,641.26,330.78,96.23,1073.26,0.3403
104272,2,2024-11-29,Quebec,Web,Debit Card,2984,Consumer,Beauty,Perfume,87.72,2,0.0,51.34,0.0,0.099,0,175.44,0.0,175.44,102.68,72.76,17.37,192.81,0.4147
104272,3,2024-11-29,Quebec,Web,Debit Card,2984,Consumer,Home & Kitchen,Blender,187.95,1,0.05,112.4,4.99,0.099,0,187.95,9.4,178.55,112.4,66.15,17.68,201.22,0.3705
104272,4,2024-11-29,Quebec,Web,Debit Card,2984,Consumer,Sports & Outdoors,Bicycle Helmet,1142.13,1,0.0,749.52,0.0,0.099,0,1142.13,0.0,1142.13,749.52,392.61,113.07,1255.2,0.3438
104273,1,2024-04-10,Saskatchewan,Web,Debit Card,2892,Consumer,Fashion,Jeans,185.34,1,0.1,126.23,0.0,0.05,0,185.34,18.53,166.81,126.23,40.58,8.34,175.15,0.2433
104273,2,2024-04-10,Saskatchewan,Web,Debit Card,2892,Consumer,Fashion,Sneakers,109.27,4,0.0,69.46,4.99,0.05,0,437.08,0.0,437.08,277.84,159.24,21.85,463.92,0.3643
104274,1,2024-06-19,British Columbia,Web,Credit Card,2659,Consumer,Home & Kitchen,Vacuum Cleaner,182.48,3,0.0,121.18,9.99,0.05,0,547.44,0.0,547.44,363.54,183.9,27.37,584.8,0.3359
104275,1,2024-01-17,Ontario,Mobile App,Credit Card,3991,Small Business,Beauty,Moisturizer,54.15,4,0.0,34.27,4.99,0.13,0,216.6,0.0,216.6,137.08,79.52,28.16,249.75,0.3671
104276,1,2024-11-24,Ontario,Web,Credit Card,4822,Small Business,Beauty,Conditioner,125.23,1,0.0,82.97,0.0,0.13,0,125.23,0.0,125.23,82.97,42.26,16.28,141.51,0.3375
104276,2,2024-11-24,Ontario,Web,Credit Card,4822,Small Business,Home & Kitchen,Vacuum Cleaner,70.19,2,0.0,51.88,4.99,0.13,0,140.38,0.0,140.38,103.76,36.62,18.25,163.62,0.2609
104276,3,2024-11-24,Ontario,Web,Credit Card,4822,Small Business,Sports & Outdoors,Treadmill,885.36,2,0.0,597.12,9.99,0.13,0,1770.72,0.0,1770.72,1194.24,576.48,230.19,2010.9,0.3256
104277,1,2024-09-21,British Columbia,Web,Credit Card,1887,Small Business,Fashion,Jeans,77.12,1,0.0,52.78,4.99,0.05,0,77.12,0.0,77.12,52.78,24.34,3.86,85.97,0.3156
104278,1,2024-06-12,Alberta,Marketplace,Credit Card,3087,Consumer,Electronics,Headphones,1386.26,1,0.15,772.95,9.99,0.05,0,1386.26,207.94,1178.32,772.95,405.37,58.92,1247.23,0.344
104278,2,2024-06-12,Alberta,Marketplace,Credit Card,3087,Consumer,Home & Kitchen,Vacuum Cleaner,371.03,1,0.05,235.64,4.99,0.05,0,371.03,18.55,352.48,235.64,116.84,17.62,375.09,0.3315
104279,1,2025-02-17,Ontario,Web,Credit Card,4430,Consumer,Sports & Outdoors,Camping Tent,719.36,4,0.15,424.49,0.0,0.13,0,2877.44,431.62,2445.82,1697.96,747.86,317.96,2763.78,0.3058
104280,1,2024-08-16,British Columbia,Web,Gift Card,2723,Small Business,Beauty,Shampoo,137.89,2,0.0,90.42,9.99,0.05,0,275.78,0.0,275.78,180.84,94.94,13.79,299.56,0.3443
104280,2,2024-08-16,British Columbia,Web,Gift Card,2723,Small Business,Electronics,Laptop,232.89,2,0.0,150.86,9.99,0.05,0,465.78,0.0,465.78,301.72,164.06,23.29,499.06,0.3522
104280,3,2024-08-16,British Columbia,Web,Gift Card,2723,Small Business,Home & Kitchen,Blender,327.95,1,0.0,195.78,0.0,0.05,0,327.95,0.0,327.95,195.78,132.17,16.4,344.35,0.403
104280,4,2024-08-16,British Columbia,Web,Gift Card,2723,Small Business,Sports & Outdoors,Dumbbells,77.98,1,0.0,48.84,4.99,0.05,0,77.98,0.0,77.98,48.84,29.14,3.9,86.87,0.3737
104281,1,2024-04-25,Ontario,Marketplace,Credit Card,2651,Consumer,Electronics,Smartwatch,325.35,1,0.0,211.0,9.99,0.13,0,325.35,0.0,325.35,211.0,114.35,42.3,377.64,0.3515
104281,2,2024-04-25,Ontario,Marketplace,Credit Card,2651,Consumer,Sports & Outdoors,Bicycle Helmet,58.04,1,0.0,43.13,4.99,0.13,0,58.04,0.0,58.04,43.13,14.91,7.55,70.58,0.2569
104282,1,2025-04-02,Quebec,Marketplace,Credit Card,2273,Consumer,Fashion,Handbag,214.35,3,0.1,122.13,0.0,0.099,0,643.05,64.3,578.75,366.39,212.36,57.3,636.05,0.3669
104283,1,2025-05-18,Ontario,Retail Store,Debit Card,2846,Small Business,Fashion,Handbag,123.13,1,0.2,89.5,14.99,0.13,0,123.13,24.63,98.5,89.5,9.0,12.8,126.29,0.0914
104283,2,2025-05-18,Ontario,Retail Store,Debit Card,2846,Small Business,Sports & Outdoors,Bicycle Helmet,981.04,3,0.0,714.38,0.0,0.13,0,2943.12,0.0,2943.12,2143.14,799.98,382.61,3325.73,0.2718
104284,1,2024-06-04,British Columbia,Mobile App,Credit Card,3538,Consumer,Fashion,Jacket,219.68,1,0.0,124.64,14.99,0.05,0,219.68,0.0,219.68,124.64,95.04,10.98,245.65,0.4326
104285,1,2024-09-30,Alberta,Retail Store,Credit Card,3007,Small Business,Beauty,Moisturizer,92.41,1,0.0,65.92,0.0,0.05,0,92.41,0.0,92.41,65.92,26.49,4.62,97.03,0.2867
104286,1,2024-08-27,Nova Scotia,Web,Debit Card,1449,Consumer,Sports & Outdoors,Yoga Mat,1181.2,2,0.05,858.81,0.0,0.15,0,2362.4,118.12,2244.28,1717.62,526.66,336.64,2580.92,0.2347
104286,2,2024-08-27,Nova Scotia,Web,Debit Card,1449,Consumer,Sports & Outdoors,Yoga Mat,676.63,1,0.0,399.32,9.99,0.15,0,676.63,0.0,676.63,399.32,277.31,101.49,788.11,0.4098
104286,3,2024-08-27,Nova Scotia,Web,Debit Card,1449,Consumer,Fashion,Jeans,31.28,1,0.0,17.3,14.99,0.15,0,31.28,0.0,31.28,17.3,13.98,4.69,50.96,0.4469
104287,1,2025-06-07,British Columbia,Mobile App,Credit Card,4172,Small Business,Fashion,Jacket,156.92,1,0.0,110.75,4.99,0.05,0,156.92,0.0,156.92,110.75,46.17,7.85,169.76,0.2942
104287,2,2025-06-07,British Columbia,Mobile App,Credit Card,4172,Small Business,Home & Kitchen,Microwave,168.39,1,0.05,104.15,9.99,0.05,0,168.39,8.42,159.97,104.15,55.82,8.0,177.96,0.3489
104288,1,2024-08-04,Quebec,Web,Credit Card,2098,Consumer,Home & Kitchen,Coffee Maker,133.05,1,0.0,99.46,9.99,0.099,0,133.05,0.0,133.05,99.46,33.59,13.17,156.21,0.2525
104289,1,2025-03-05,Alberta,Retail Store,Debit Card,4640,Small Business,Sports & Outdoors,Camping Tent,1073.8,1,0.0,643.8,0.0,0.05,0,1073.8,0.0,1073.8,643.8,430.0,53.69,1127.49,0.4004
104289,2,2025-03-05,Alberta,Retail Store,Debit Card,4640,Small Business,Electronics,Camera,1369.11,1,0.1,768.08,9.99,0.05,0,1369.11,136.91,1232.2,768.08,464.12,61.61,1303.8,0.3767
104290,1,2025-06-19,Quebec,Mobile App,Credit Card,2654,Consumer,Beauty,Moisturizer,155.12,3,0.0,98.98,4.99,0.099,0,465.36,0.0,465.36,296.94,168.42,46.07,516.42,0.3619
104291,1,2024-10-30,Manitoba,Web,Credit Card,3218,Consumer,Fashion,Handbag,137.25,5,0.15,87.99,0.0,0.05,0,686.25,102.94,583.31,439.95,143.36,29.17,612.48,0.2458
104292,1,2025-04-27,Ontario,Retail Store,Credit Card,2735,Consumer,Sports & Outdoors,Treadmill,154.85,1,0.1,89.2,4.99,0.13,0,154.85,15.48,139.37,89.2,50.17,18.12,162.48,0.36
104293,1,2024-07-08,British Columbia,Web,Credit Card,4333,Consumer,Home & Kitchen,Microwave,263.62,1,0.2,180.36,4.99,0.05,0,263.62,52.72,210.9,180.36,30.54,10.55,226.44,0.1448
104294,1,2024-03-02,Alberta,Web,Credit Card,3613,Small Business,Sports & Outdoors,Yoga Mat,765.07,1,0.0,498.74,0.0,0.05,0,765.07,0.0,765.07,498.74,266.33,38.25,803.32,0.3481
104295,1,2024-11-15,Ontario,Web,Debit Card,4583,Consumer,Sports & Outdoors,Yoga Mat,924.77,1,0.0,529.3,4.99,0.13,0,924.77,0.0,924.77,529.3,395.47,120.22,1049.98,0.4276
104296,1,2024-11-17,Alberta,Marketplace,BNPL,2386,Consumer,Fashion,Jacket,116.84,1,0.05,65.6,9.99,0.05,0,116.84,5.84,111.0,65.6,45.4,5.55,126.54,0.409
104297,1,2024-12-01,Quebec,Web,Debit Card,2028,Consumer,Electronics,Laptop,924.43,1,0.0,529.7,0.0,0.099,0,924.43,0.0,924.43,529.7,394.73,91.52,1015.95,0.427
104297,2,2024-12-01,Quebec,Web,Debit Card,2028,Consumer,Beauty,Perfume,128.44,3,0.0,80.37,0.0,0.099,0,385.32,0.0,385.32,241.11,144.21,38.15,423.47,0.3743
104298,1,2024-05-18,Quebec,Web,Debit Card,4527,Consumer,Home & Kitchen,Microwave,31.97,1,0.0,19.59,0.0,0.099,0,31.97,0.0,31.97,19.59,12.38,3.17,35.14,0.3872
104298,2,2024-05-18,Quebec,Web,Debit Card,4527,Consumer,Sports & Outdoors,Bicycle Helmet,1019.85,1,0.1,742.99,4.99,0.099,0,1019.85,101.99,917.86,742.99,174.87,90.87,1013.72,0.1905
104299,1,2025-03-13,British Columbia,Web,Gift Card,1172,Consumer,Fashion,Jacket,184.51,1,0.0,118.28,0.0,0.05,1,184.51,0.0,184.51,118.28,66.23,9.23,193.74,0.359
104299,2,2025-03-13,British Columbia,Web,Gift Card,1172,Consumer,Electronics,Tablet,781.59,2,0.0,525.11,4.99,0.05,0,1563.18,0.0,1563.18,1050.22,512.96,78.16,1646.33,0.3282
104299,3,2025-03-13,British Columbia,Web,Gift Card,1172,Consumer,Beauty,Conditioner,168.4,1,0.0,108.34,0.0,0.05,0,168.4,0.0,168.4,108.34,60.06,8.42,176.82,0.3567
104300,1,2025-03-03,Ontario,Web,PayPal,1500,Consumer,Home & Kitchen,Coffee Maker,321.08,2,0.0,229.9,4.99,0.13,0,642.16,0.0,642.16,459.8,182.36,83.48,730.63,0.284
104301,1,2025-06-26,Ontario,Retail Store,Credit Card,4020,Consumer,Beauty,Serum,19.48,1,0.0,10.78,14.99,0.13,0,19.48,0.0,19.48,10.78,8.7,2.53,37.0,0.4466
104302,1,2024-01-31,British Columbia,Web,PayPal,2717,Small Business,Fashion,Handbag,111.23,1,0.0,73.65,4.99,0.05,0,111.23,0.0,111.23,73.65,37.58,5.56,121.78,0.3379
104303,1,2024-03-31,Quebec,Web,PayPal,4243,Consumer,Electronics,Smartphone,244.14,1,0.15,167.87,0.0,0.099,0,244.14,36.62,207.52,167.87,39.65,20.54,228.06,0.1911
104304,1,2024-11-24,Manitoba,Web,Credit Card,3293,Consumer,Fashion,Jeans,54.24,1,0.1,35.63,9.99,0.05,0,54.24,5.42,48.82,35.63,13.19,2.44,61.25,0.2702
104304,2,2024-11-24,Manitoba,Web,Credit Card,3293,Consumer,Home & Kitchen,Blender,275.64,1,0.05,157.86,0.0,0.05,0,275.64,13.78,261.86,157.86,104.0,13.09,274.95,0.3972
104305,1,2025-06-19,Ontario,Mobile App,Credit Card,2192,Small Business,Beauty,Shampoo,19.23,1,0.1,11.13,0.0,0.13,0,19.23,1.92,17.31,11.13,6.18,2.25,19.56,0.357
104305,2,2025-06-19,Ontario,Mobile App,Credit Card,2192,Small Business,Home & Kitchen,Air Fryer,156.86,1,0.0,104.12,9.99,0.13,0,156.86,0.0,156.86,104.12,52.74,20.39,187.24,0.3362
104306,1,2024-12-09,Manitoba,Web,BNPL,2560,Consumer,Fashion,Handbag,161.14,1,0.0,115.03,4.99,0.05,0,161.14,0.0,161.14,115.03,46.11,8.06,174.19,0.2861
104307,1,2024-02-13,Ontario,Web,PayPal,1967,Consumer,Fashion,Sneakers,239.47,3,0.0,158.15,14.99,0.13,0,718.41,0.0,718.41,474.45,243.96,93.39,826.79,0.3396
104308,1,2025-05-25,Alberta,Web,Debit Card,1678,Consumer,Home & Kitchen,Coffee Maker,135.21,1,0.0,92.77,9.99,0.05,0,135.21,0.0,135.21,92.77,42.44,6.76,151.96,0.3139
104309,1,2025-01-06,Quebec,Retail Store,Credit Card,4048,Consumer,Beauty,Shampoo,8.86,1,0.05,5.6,0.0,0.099,0,8.86,0.44,8.42,5.6,2.82,0.83,9.25,0.3349
104309,2,2025-01-06,Quebec,Retail Store,Credit Card,4048,Consumer,Sports & Outdoors,Yoga Mat,566.28,1,0.0,404.25,0.0,0.099,0,566.28,0.0,566.28,404.25,162.03,56.06,622.34,0.2861
104310,1,2024-03-08,Ontario,Marketplace,PayPal,4171,Consumer,Electronics,Camera,980.41,1,0.1,732.45,0.0,0.13,0,980.41,98.04,882.37,732.45,149.92,114.71,997.08,0.1699
104310,2,2024-03-08,Ontario,Marketplace,PayPal,4171,Consumer,Sports & Outdoors,Bicycle Helmet,872.17,1,0.0,539.92,4.99,0.13,0,872.17,0.0,872.17,539.92,332.25,113.38,990.54,0.3809
104310,3,2024-03-08,Ontario,Marketplace,PayPal,4171,Consumer,Beauty,Perfume,128.29,1,0.15,79.68,4.99,0.13,0,128.29,19.24,109.05,79.68,29.37,14.18,128.22,0.2693
104311,1,2024-06-21,Quebec,Mobile App,Debit Card,1570,Consumer,Fashion,Jeans,98.7,1,0.0,61.25,4.99,0.099,0,98.7,0.0,98.7,61.25,37.45,9.77,113.46,0.3794
